,Date,Open,High,Low,Close,Adj Close,Volume,change
29,2015-02-13,57.599998,57.985001000000004,57.549999,57.935001,54.05003000000001,1479400,0.3350030000000004
30,2015-02-17,57.904999,58.080002,57.755001,57.990002000000004,54.101330000000004,1464200,0.08500300000000749
31,2015-02-18,57.869999,58.145,57.674999,58.130001,54.231941000000006,1481800,0.26000200000000007
32,2015-02-19,58.060001,58.215,57.860001000000004,58.075001,54.180634,1913600,0.015000000000000568
33,2015-02-20,57.985001000000004,58.224998,57.48,58.169998,54.269253000000006,1443400,0.18499699999999564
34,2015-02-23,58.025002,58.27,57.625,58.27,54.362556000000005,1402800,0.2449980000000025
35,2015-02-24,58.314999,58.57,58.145,58.41,54.493176,1095600,0.09500099999999634
36,2015-02-25,58.445,58.529999,58.125,58.400002,54.483841000000005,1755800,-0.04499799999999965
37,2015-02-26,58.255001,58.634997999999996,58.255001,58.580002,54.651764,1340200,0.3250010000000003
38,2015-02-27,58.525002,58.639998999999996,58.290001000000004,58.290001000000004,54.381214,1785800,-0.2350009999999969
39,2015-03-02,58.334998999999996,58.869999,58.290001000000004,58.73,54.791702,1885200,0.3950010000000006
40,2015-03-03,58.634997999999996,58.634997999999996,58.165001000000004,58.384997999999996,54.469837,1138400,-0.25
41,2015-03-04,58.115002000000004,58.224998,57.799999,58.025002,54.13398000000001,1100800,-0.09000000000000341
42,2015-03-05,58.084998999999996,58.185001,57.735001000000004,58.099998,54.203956999999996,1531400,0.014999000000003093
43,2015-03-06,57.810001,58.029999,57.215,57.299999,53.4576,1368800,-0.5100020000000001
44,2015-03-09,57.43,57.785,57.43,57.68,53.812115000000006,1193400,0.25
45,2015-03-10,57.305,57.305,56.810001,57.0,53.177710999999995,1615400,-0.3049999999999997
46,2015-03-11,57.049999,57.365002000000004,56.825001,57.365002000000004,53.518242,1678400,0.31500300000000436
47,2015-03-12,57.700001,58.43,57.700001,58.360001000000004,54.446518000000005,1553200,0.6600000000000037
48,2015-03-13,58.369999,58.369999,57.455002,58.154999,54.255276,1515800,-0.2150000000000034
49,2015-03-16,58.41,58.52,58.25,58.355,54.441849,2162400,-0.054999999999999716
50,2015-03-17,58.264998999999996,58.540001000000004,58.075001,58.48,54.558482999999995,1242600,0.21500100000000089
51,2015-03-18,58.415001000000004,59.189999,58.145,59.014998999999996,55.057602,1931000,0.5999979999999923
52,2015-03-19,58.865002000000004,59.145,58.740002000000004,59.125,55.16021,1441000,0.25999799999999595
53,2015-03-20,59.395,59.830002,59.25,59.75,55.74330500000001,2186800,0.3549999999999969
54,2015-03-23,59.77,60.044998,59.755001,59.84,55.827263,1824200,0.07000000000000028
55,2015-03-24,59.865002000000004,59.985001000000004,59.705002,59.869999,55.85525500000001,1420400,0.004996999999995921
56,2015-03-25,59.779999,59.779999,58.365002000000004,58.424999,54.699017000000005,1351000,-1.3549999999999969
57,2015-03-26,58.34,58.485001000000004,57.974998,58.240002000000004,54.525841,2783800,-0.09999799999999937
58,2015-03-27,58.290001000000004,58.599998,57.985001000000004,58.535,54.802009999999996,1383600,0.24499899999999286
59,2015-03-30,58.779999,59.395,58.779999,59.244999,55.466728,1507200,0.4650000000000034
60,2015-03-31,59.025002,59.174999,58.84,59.014998999999996,55.251389,1516200,-0.010003000000004647
61,2015-04-01,58.919998,59.099998,58.375,58.935001,55.176497999999995,1970600,0.0150030000000001
62,2015-04-02,59.0,59.459998999999996,58.945,59.115002000000004,55.345024,1220600,0.11500200000000405
63,2015-04-06,58.904999,59.474998,58.755001,59.299999,55.518218999999995,1757400,0.3950000000000031
64,2015-04-07,59.240002000000004,59.325001,58.860001000000004,58.880001,55.125,2130200,-0.360001000000004
65,2015-04-08,58.895,59.400002,58.895,59.264998999999996,55.485457999999994,894000,0.36999899999999286
66,2015-04-09,59.235001000000004,59.380001,58.490002000000004,59.014998999999996,55.251389,1309600,-0.22000200000000802
67,2015-04-10,59.23,59.34,59.125,59.285,55.504173,1529800,0.054999999999999716
68,2015-04-13,59.255001,59.575001,59.23,59.275002,55.49482,1577400,0.0200010000000006
69,2015-04-14,59.310001,59.435001,58.875,59.275002,55.49482,1717000,-0.034998999999999114
70,2015-04-15,59.494999,59.935001,59.349998,59.695,55.888031000000005,1665200,0.20000100000000032
71,2015-04-16,59.599998,59.720001,59.474998,59.540001000000004,55.742916,1858800,-0.05999699999999564
72,2015-04-17,59.110001000000004,59.235001000000004,58.384997999999996,58.599998,54.862865,2244800,-0.5100030000000046
73,2015-04-20,58.900002,59.435001,58.875,59.259997999999996,55.480774,2069000,0.3599959999999953
74,2015-04-21,59.450001,59.494999,59.064999,59.099998,55.330978,1475000,-0.35000300000000095
75,2015-04-22,59.099998,59.285,58.625,59.209998999999996,55.43396,1411000,0.1100009999999969
76,2015-04-23,59.110001000000004,59.674999,59.064999,59.575001,55.775684,1343600,0.4649999999999963
77,2015-04-24,59.615002000000004,59.665001000000004,59.345001,59.455002,55.66334499999999,1199000,-0.1600000000000037
78,2015-04-27,59.605,60.0,58.799999,59.02,55.256077000000005,1696400,-0.5849999999999937
79,2015-04-28,59.040001000000004,59.494999,58.610001000000004,59.41,55.621204000000006,1952400,0.36999899999999286
80,2015-04-29,59.154999,59.285,58.700001,58.759997999999996,55.012653,1905400,-0.3950010000000006
81,2015-04-30,58.48,58.560001,57.43,57.654999,53.97813000000001,1662000,-0.8250010000000003
82,2015-05-01,57.855,58.080002,57.57,58.0,54.301117000000005,1188400,0.14500000000000313
83,2015-05-04,58.07,58.544998,57.959998999999996,58.150002,54.441563,1377600,0.08000200000000035
84,2015-05-05,58.150002,58.259997999999996,57.314999,57.540001000000004,53.870464,1096000,-0.6100009999999969
85,2015-05-06,57.68,57.759997999999996,57.220001,57.654999,53.97813000000001,1342400,-0.02500100000000316
86,2015-05-07,57.66,58.185001,57.450001,57.904999,54.212185,1517600,0.24499899999999997
87,2015-05-08,58.48,58.549999,58.185001,58.27,54.55390500000001,901800,-0.20999999999999375
88,2015-05-11,58.299999,58.735001000000004,58.154999,58.310001,54.591362,1208200,0.010002000000000066
89,2015-05-12,58.139998999999996,58.330002,57.400002,58.150002,54.441563,950400,0.010003000000004647
90,2015-05-13,58.240002000000004,58.41,57.904999,58.115002000000004,54.408798,1023000,-0.125
91,2015-05-14,58.424999,58.790001000000004,58.215,58.775002,55.026706999999995,812000,0.35000300000000095
92,2015-05-15,58.674999,58.744999,58.384997999999996,58.700001,54.956481999999994,1478800,0.025002000000000635
93,2015-05-18,58.625,59.330002,58.445,59.255001,55.476093000000006,1370800,0.630001
94,2015-05-19,59.224998,59.299999,58.965,59.23,55.452681999999996,2018000,0.0050019999999975084
95,2015-05-20,59.34,59.439999,58.990002000000004,59.27,55.490134999999995,1157600,-0.07000000000000028
96,2015-05-21,59.259997999999996,59.465,59.049999,59.235001000000004,55.457363,874200,-0.024996999999991942
97,2015-05-22,59.16,59.325001,58.779999,58.955002,55.195236,1457800,-0.20499799999999624
98,2015-05-26,58.669998,58.814999,58.005001,58.27,54.55390500000001,1037600,-0.3999979999999965
99,2015-05-27,58.345001,59.0,58.110001000000004,58.935001,55.176497999999995,1537000,0.5899999999999963
100,2015-05-28,58.834998999999996,58.98,58.549999,58.965,55.20459,1081200,0.13000100000000714
101,2015-05-29,58.869999,58.950001,58.264998999999996,58.494999,54.764553,2251000,-0.375
102,2015-06-01,58.98,59.0,58.145,58.73,54.984573,1350200,-0.25
103,2015-06-02,58.560001,59.255001,58.419998,58.889998999999996,55.134377,1165800,0.32999799999999624
104,2015-06-03,59.09,59.605,58.91,59.494999,55.700787,897600,0.40499899999999656
105,2015-06-04,59.27,59.415001000000004,58.790001000000004,58.950001,55.190536,975000,-0.3199990000000028
106,2015-06-05,58.794998,59.345001,58.419998,59.32,55.536942,1574200,0.5250020000000006
107,2015-06-08,59.224998,59.395,58.974998,59.049999,55.284164000000004,1456800,-0.17499899999999968
108,2015-06-09,59.014998999999996,59.134997999999996,58.59,58.895,55.139053000000004,1080800,-0.11999899999999286
109,2015-06-10,59.145,59.990002000000004,59.084998999999996,59.73,55.920803,1743400,0.5849999999999937
110,2015-06-11,59.794998,59.93,59.615002000000004,59.775002,55.96293299999999,1385400,-0.019995999999999015
111,2015-06-12,59.610001000000004,59.775002,59.395,59.665001000000004,55.85994300000001,1176200,0.054999999999999716
112,2015-06-15,59.349998,59.685001,58.834998999999996,59.514998999999996,55.719517,1295600,0.16500099999999662
113,2015-06-16,59.41,60.040001000000004,59.41,59.955002,56.131451,992800,0.5450020000000038
114,2015-06-17,60.029999,60.189999,59.695,59.799999,55.986332,1176800,-0.22999999999999687
115,2015-06-18,60.025002,60.66,60.025002,60.490002000000004,56.632335999999995,987800,0.4650000000000034
116,2015-06-19,60.535,60.695,60.290001000000004,60.5,56.641684999999995,1525000,-0.03499999999999659
117,2015-06-22,60.825001,60.945,60.689999,60.834998999999996,56.955338,1033800,0.009997999999995955
118,2015-06-23,60.865002000000004,61.049999,60.720001,60.994999,57.105129000000005,1181200,0.12999699999999592
119,2015-06-24,60.82,60.895,60.314999,60.404999,56.719212,977000,-0.41500100000000373
120,2015-06-25,60.665001000000004,60.665001000000004,60.084998999999996,60.325001,56.644093000000005,1147200,-0.3400000000000034
121,2015-06-26,60.525002,60.549999,59.965,60.235001000000004,56.559578,959800,-0.2900009999999966
122,2015-06-29,59.805,60.099998,58.779999,58.845001,55.254397999999995,1984200,-0.9599989999999963
123,2015-06-30,59.369999,59.369999,58.755001,58.939999,55.343593999999996,2530200,-0.4299999999999997
124,2015-07-01,59.52,59.595001,58.91,59.224998,55.611202,1490600,-0.29500200000000376
125,2015-07-02,59.264998999999996,59.355,58.650002,58.84,55.249699,2321600,-0.4249989999999926
126,2015-07-06,58.41,59.075001,58.360001000000004,58.744999,55.160495999999995,1187800,0.3349990000000034
127,2015-07-07,58.865002000000004,58.884997999999996,57.790001000000004,58.830002,55.240311,1652200,-0.035000000000003695
128,2015-07-08,58.325001,58.615002000000004,57.709998999999996,58.055,54.512595999999995,1716400,-0.2700010000000006
129,2015-07-09,58.634997999999996,58.73,58.105,58.185001,54.634663,2019000,-0.4499969999999962
130,2015-07-10,58.855,59.044998,58.595001,58.974998,55.376461,857600,0.11999800000000249
131,2015-07-13,59.185001,59.580002,59.185001,59.445,55.817780000000006,999400,0.25999900000000054
132,2015-07-14,59.360001000000004,59.779999,59.360001000000004,59.709998999999996,56.066624,1486000,0.34999799999999226
133,2015-07-15,59.715,59.740002000000004,59.200001,59.294998,55.676937,897600,-0.42000200000000376
134,2015-07-16,59.695,59.900002,59.52,59.689999,56.04782900000001,930600,-0.005001000000000033
135,2015-07-17,59.740002000000004,59.740002000000004,59.18,59.334998999999996,55.7145,1055000,-0.4050030000000078
136,2015-07-20,59.389998999999996,59.389998999999996,58.895,59.040001000000004,55.437504000000004,2083000,-0.34999799999999226
137,2015-07-21,59.07,59.419998,58.68,58.880001,55.287262,1805400,-0.18999900000000025
138,2015-07-22,58.744999,59.09,58.619999,59.025002,55.423412,2101000,0.28000300000000067
139,2015-07-23,59.154999,59.189999,58.215,58.299999,54.742649,1480800,-0.8549999999999969
140,2015-07-24,58.255001,58.415001000000004,57.455002,57.540001000000004,54.029022,1754000,-0.7149999999999963
141,2015-07-27,57.240002000000004,57.514998999999996,57.014998999999996,57.174999,53.686294999999994,2197800,-0.06500300000000436
142,2015-07-28,57.310001,57.709998999999996,56.605,57.610001000000004,54.094756999999994,2452800,0.30000000000000426
143,2015-07-29,57.59,58.080002,57.404999,57.919998,54.385838,2404800,0.32999799999999624
144,2015-07-30,57.790001000000004,58.220001,57.634997999999996,58.16,54.611194999999995,996200,0.36999899999999286
145,2015-07-31,58.23,58.785,58.150002,58.450001,54.883492000000004,3225000,0.22000100000000344
146,2015-08-03,58.465,58.595001,57.744999,58.134997999999996,54.587711,2242000,-0.33000200000000746
147,2015-08-04,58.240002000000004,58.535,58.0,58.130001,54.583023,1373400,-0.11000100000000401
148,2015-08-05,58.459998999999996,58.965,58.200001,58.365002000000004,54.803684,1551400,-0.09499699999999223
149,2015-08-06,58.490002000000004,58.549999,57.474998,57.869999,54.338879000000006,1405000,-0.6200030000000041
150,2015-08-07,57.66,57.779999,57.244999,57.575001,54.061890000000005,1187000,-0.08499899999999627
151,2015-08-10,57.805,58.310001,57.794998,58.209998999999996,54.658134,1088600,0.40499899999999656
152,2015-08-11,57.799999,58.095001,57.564999,57.810001,54.282546999999994,2418200,0.010002000000000066
153,2015-08-12,57.48,57.735001000000004,56.810001,57.615002000000004,54.099438,1473600,0.13500200000000717
154,2015-08-13,57.610001000000004,57.93,57.34,57.525002,54.014942000000005,2300000,-0.08499900000000338
155,2015-08-14,57.544998,58.064999,57.404999,58.040001000000004,54.498512,1747600,0.4950030000000041
156,2015-08-17,57.869999,58.52,57.615002000000004,58.470001,54.90227900000001,935000,0.6000020000000035
157,2015-08-18,58.459998999999996,58.459998999999996,58.040001000000004,58.125,54.578327,1347800,-0.33499899999999627
158,2015-08-19,57.889998999999996,58.029999,57.275002,57.560001,54.047798,1575800,-0.32999799999999624
159,2015-08-20,57.145,57.165001000000004,56.334998999999996,56.334998999999996,52.897544999999994,2421200,-0.8100010000000069
160,2015-08-21,55.810001,56.365002000000004,55.355,55.610001000000004,52.216784999999994,2989400,-0.19999999999999574
161,2015-08-24,53.595001,55.16,38.764998999999996,53.450001,50.188595,5010000,-0.14500000000000313
162,2015-08-25,53.98,55.189999,52.849998,52.849998,49.625191,2735600,-1.1300019999999975
163,2015-08-26,53.375,54.220001,52.865002000000004,54.169998,50.864655,6168600,0.7949979999999996
164,2015-08-27,54.650002,55.334998999999996,54.025002,55.044998,51.686256,2353000,0.394995999999999
165,2015-08-28,54.985001000000004,55.540001000000004,54.895,55.455002,52.071247,1851000,0.47000099999999634
166,2015-08-31,55.355,55.665001000000004,55.150002,55.415001000000004,52.033684,4522000,0.060001000000006854
167,2015-09-01,54.865002000000004,54.884997999999996,53.705002,53.91,50.620521999999994,2116000,-0.9550020000000075
168,2015-09-02,54.439999,54.674999,53.915001000000004,54.654999,51.320065,1120400,0.2149999999999963
169,2015-09-03,54.810001,55.314999,54.674999,54.75,51.409259999999996,1539200,-0.06000099999999975
170,2015-09-04,54.25,54.68,54.040001000000004,54.285,50.972633,1495800,0.03499999999999659
171,2015-09-08,55.075001,55.494999,54.884997999999996,55.415001000000004,52.033684,3608000,0.3400000000000034
172,2015-09-09,55.755001,55.875,54.830002,54.895,51.545414,2121200,-0.8600009999999969
173,2015-09-10,54.82,55.345001,54.705002,54.93,51.57827,1691800,0.10999999999999943
174,2015-09-11,54.764998999999996,55.134997999999996,54.490002000000004,55.130001,51.766068,1515800,0.36500200000000405
175,2015-09-14,55.240002000000004,55.244999,54.834998999999996,54.919998,51.568886,636000,-0.3200040000000044
176,2015-09-15,55.049999,55.665001000000004,54.970001,55.525002,52.136974,1007000,0.47500300000000095
177,2015-09-16,55.615002000000004,56.125,55.535,56.105,52.681582999999996,764400,0.48999799999999283
178,2015-09-17,56.09,56.889998999999996,55.959998999999996,56.150002,52.723839,871600,0.060001999999997224
179,2015-09-18,55.490002000000004,55.845001,55.099998,55.220001,51.850582,1081800,-0.2700010000000006
180,2015-09-21,55.57,56.105,55.275002,55.435001,52.052467,1147000,-0.13499900000000054
181,2015-09-22,54.904999,55.134997999999996,54.404999,54.674999,51.338840000000005,2177000,-0.22999999999999687
182,2015-09-23,54.724998,54.994999,54.375,54.619999,51.287193,1822600,-0.1049989999999994
183,2015-09-24,54.279999,54.645,53.93,54.560001,51.230858000000005,2316200,0.2800020000000032
184,2015-09-25,54.880001,54.880001,54.07,54.325001,51.178108,1701800,-0.5549999999999997
185,2015-09-28,54.130001,54.345001,52.764998999999996,52.865002000000004,49.802681,1926800,-1.264998999999996
186,2015-09-29,52.915001000000004,53.169998,52.380001,52.630001,49.581299,3073200,-0.2850000000000037
187,2015-09-30,53.040001000000004,53.365002000000004,52.764998999999996,53.285,50.198334,1758800,0.24499899999999286
188,2015-10-01,53.415001000000004,53.540001000000004,52.435001,53.080002,50.005226,3853000,-0.3349990000000034
189,2015-10-02,52.610001000000004,53.695,52.150002,53.68,50.570473,2350800,1.0699989999999957
190,2015-10-05,54.224998,55.195,54.005001,55.115002000000004,51.922337,1160200,0.8900040000000047
191,2015-10-06,55.080002,55.375,54.59,54.855,51.677387,1328200,-0.22500200000000348
192,2015-10-07,55.169998,55.764998999999996,54.950001,55.764998999999996,52.534691,1759000,0.5950009999999963
193,2015-10-08,55.66,56.445,55.595001,56.380001,53.114052,2316200,0.7200010000000034
194,2015-10-09,56.52,56.68,56.314999,56.455002,53.184723,1621800,-0.06499800000000278
195,2015-10-12,56.474998,56.615002000000004,56.240002000000004,56.525002,53.250668000000005,969200,0.05000400000000127
196,2015-10-13,56.294998,56.785,55.790001000000004,55.794998,52.562946,1162000,-0.5
197,2015-10-14,55.849998,56.115002000000004,55.119999,55.205002,52.007126,4002400,-0.644995999999999
198,2015-10-15,55.375,56.259997999999996,54.945,56.259997999999996,53.001003000000004,1305600,0.884997999999996
199,2015-10-16,56.369999,56.41,55.785,56.259997999999996,53.001003000000004,1805400,-0.11000100000000401
200,2015-10-19,56.049999,56.560001,55.84,56.395,53.128197,941200,0.34500100000000344
201,2015-10-20,56.34,56.75,56.224998,56.5,53.227112,806600,0.1599999999999966
202,2015-10-21,56.695,56.705002,55.59,55.630001,52.407505,830200,-1.0649990000000003
203,2015-10-22,55.880001,56.419998,55.764998999999996,56.134997999999996,52.883258999999995,1312400,0.2549969999999959
204,2015-10-23,56.625,56.75,56.130001,56.695,53.410812,1144200,0.07000000000000028
205,2015-10-26,56.705002,56.775002,56.360001000000004,56.435001,53.165881999999996,2165000,-0.2700010000000006
206,2015-10-27,56.200001,56.299999,55.555,55.805,52.572368999999995,2635400,-0.3950010000000006
207,2015-10-28,55.974998,57.32,55.93,57.305,53.985477,2737000,1.3300020000000004
208,2015-10-29,57.185001,57.305,56.625,56.785,53.495594,1616200,-0.40000100000000316
209,2015-10-30,56.674999,56.904999,56.424999,56.525002,53.250668000000005,1779000,-0.14999699999999905
210,2015-11-02,56.599998,57.75,56.575001,57.599998,54.263386,3102000,1.0
211,2015-11-03,57.485001000000004,58.165001000000004,57.470001,57.884997999999996,54.531879,1334200,0.39999699999999194
212,2015-11-04,57.950001,58.07,57.514998999999996,57.755001,54.409411999999996,1043600,-0.19500000000000028
213,2015-11-05,57.68,57.990002000000004,57.32,57.865002000000004,54.513034999999995,1808400,0.18500200000000433
214,2015-11-06,57.805,58.209998999999996,57.299999,58.174999,54.805083999999994,1819000,0.36999899999999997
215,2015-11-09,58.119999,58.119999,57.110001000000004,57.330002,54.009029000000005,1882600,-0.7899969999999996
216,2015-11-10,57.139998999999996,57.5,57.0,57.455002,54.126789,1102800,0.31500300000000436
217,2015-11-11,57.525002,57.549999,56.950001,56.959998999999996,53.660454,892200,-0.5650030000000044
218,2015-11-12,56.650002,56.695,55.880001,55.93,52.690125,1999800,-0.7200020000000009
219,2015-11-13,55.814999,56.145,55.375,55.555,52.336849,1891000,-0.25999900000000054
220,2015-11-16,55.439999,56.189999,55.404999,56.174999,52.920933,1580200,0.7349999999999994
221,2015-11-17,56.310001,56.764998999999996,55.950001,56.035,52.78904300000001,4310000,-0.27500100000000316
222,2015-11-18,56.220001,56.965,56.014998999999996,56.865002000000004,53.570961,1284000,0.6450010000000006
223,2015-11-19,56.825001,56.945,56.580002,56.715,53.429660999999996,2024400,-0.1100009999999969
224,2015-11-20,56.970001,57.389998999999996,56.915001000000004,57.16,53.848873,4437600,0.18999899999999315
225,2015-11-23,57.125,57.610001000000004,57.044998,57.355,54.032589,2121800,0.22999999999999687
226,2015-11-24,57.174999,57.834998999999996,56.959998999999996,57.744999,54.399981999999994,2528200,0.5700000000000003
227,2015-11-25,57.810001,58.185001,57.689999,58.134997999999996,54.767399,1742200,0.3249969999999962
228,2015-11-27,58.134997999999996,58.450001,57.965,58.294998,54.918129,1234000,0.1600000000000037
229,2015-11-30,58.605,58.605,58.044998,58.049999,54.687321,3281800,-0.5550009999999972
230,2015-12-01,58.305,58.52,58.029999,58.48,55.092415,1430000,0.17499999999999716
231,2015-12-02,58.369999,58.595001,57.869999,57.950001,54.59311700000001,1186800,-0.41999799999999965
232,2015-12-03,58.09,58.349998,56.825001,57.040001000000004,53.735828000000005,1854200,-1.0499989999999997
233,2015-12-04,57.025002,57.700001,56.904999,57.619999,54.282227,1992000,0.5949969999999993
234,2015-12-07,57.615002000000004,57.615002000000004,56.540001000000004,56.755001,53.467342,2094400,-0.860001000000004
235,2015-12-08,56.389998999999996,56.724998,55.955002,56.380001,53.114052,1886400,-0.009997999999995955
236,2015-12-09,56.290001000000004,56.764998999999996,55.535,55.720001,52.492290000000004,2213600,-0.5700000000000003
237,2015-12-10,55.715,56.174999,55.529999,55.860001000000004,52.62418,1628800,0.1450010000000006
238,2015-12-11,55.34,55.465,54.584998999999996,54.814999,51.639709,1524800,-0.5250010000000032
239,2015-12-14,54.869999,55.029999,54.105,54.509997999999996,51.352379,2794600,-0.360001000000004
240,2015-12-15,54.755001,55.375,54.755001,55.264998999999996,52.063648,2304600,0.509997999999996
241,2015-12-16,55.610001000000004,56.139998999999996,55.299999,56.029999,52.78433199999999,2347600,0.41999799999999254
242,2015-12-17,56.294998,56.294998,55.349998,55.400002,52.19083,1577800,-0.894995999999999
243,2015-12-18,55.119999,55.174999,54.450001,54.490002000000004,51.333542,2633000,-0.6299969999999959
244,2015-12-21,54.634997999999996,55.075001,54.5,54.924999,51.743347,2213200,0.29000100000000373
245,2015-12-22,55.055,55.549999,54.634997999999996,55.459998999999996,52.247349,3573600,0.40499899999999656
246,2015-12-23,55.779999,56.185001,55.68,56.09,52.840862,2861000,0.31000100000000685
247,2015-12-24,55.900002,56.325001,55.785,56.0,52.991791000000006,977400,0.09999799999999937
248,2015-12-28,55.779999,55.869999,55.264998999999996,55.775002,52.778881000000005,2161000,-0.004996999999995921
249,2015-12-29,56.055,56.400002,55.814999,56.349998,53.322982999999994,2294200,0.29499799999999965
250,2015-12-30,56.349998,56.400002,55.779999,55.790001000000004,52.793076,2141200,-0.5599969999999956
251,2015-12-31,55.555,55.709998999999996,55.035,55.055,52.097557,2692400,-0.5
252,2016-01-04,54.130001,54.150002,53.32,53.77,50.881584000000004,3070400,-0.3600009999999969
253,2016-01-05,53.924999,54.044998,53.580002,53.935001,51.03772,1527200,0.010002000000000066
254,2016-01-06,53.195,53.68,53.025002,53.32,50.455757,1450800,0.125
255,2016-01-07,52.314999,52.799999,51.869999,51.950001,49.159351,3565600,-0.36499799999999993
256,2016-01-08,52.139998999999996,52.360001000000004,51.02,51.084998999999996,48.340809,2880800,-1.0549999999999997
257,2016-01-11,51.305,51.580002,50.610001000000004,51.09,48.345551,2257000,-0.2149999999999963
258,2016-01-12,51.389998999999996,51.720001,50.415001000000004,51.224998,48.473301,1842200,-0.16500099999999662
259,2016-01-13,51.41,51.535,49.485001000000004,49.830002,47.153240000000004,2215000,-1.5799979999999962
260,2016-01-14,50.029999,50.955002,49.415001000000004,50.509997999999996,47.7967,4143800,0.4799989999999994
261,2016-01-15,49.244999,49.985001000000004,48.66,49.91,47.228935,3906400,0.6650009999999966
262,2016-01-19,50.305,50.419998,48.814999,49.360001000000004,46.708484999999996,3130800,-0.9449989999999957
263,2016-01-20,48.66,50.014998999999996,47.625,49.465,46.807838000000004,4341200,0.8050000000000068
264,2016-01-21,49.514998999999996,50.18,49.099998,49.360001000000004,46.708484999999996,4067400,-0.15499799999999198
265,2016-01-22,50.080002,50.549999,49.884997999999996,50.41,47.70208,2233800,0.32999799999999624
266,2016-01-25,50.18,50.325001,49.365002000000004,49.48,46.822025,1806800,-0.7000000000000028
267,2016-01-26,49.685001,50.735001000000004,49.654999,50.66,47.938641,1994200,0.9749989999999968
268,2016-01-27,50.459998999999996,50.860001000000004,49.68,49.950001,47.266791999999995,2683000,-0.509997999999996
269,2016-01-28,50.375,50.580002,49.91,50.075001,47.385067,2337600,-0.2999989999999997
270,2016-01-29,50.240002000000004,51.689999,50.240002000000004,51.665001000000004,48.88966,2959400,1.4249989999999997
271,2016-02-01,51.310001,51.764998999999996,50.924999,51.490002000000004,48.724052,2044600,0.1800010000000043
272,2016-02-02,50.955002,51.07,50.275002,50.474998,47.76358,2230800,-0.480004000000001
273,2016-02-03,50.84,50.93,49.59,50.595001,47.877140000000004,1598000,-0.24499899999999997
274,2016-02-04,50.48,51.330002,50.404999,50.855,48.123177,1538000,0.375
275,2016-02-05,50.625,50.790001000000004,49.669998,49.700001,47.030215999999996,2257000,-0.9249989999999997
276,2016-02-08,49.244999,49.419998,48.525002,49.23,46.585468,2138600,-0.014999000000003093
277,2016-02-09,48.625,49.490002000000004,48.540001000000004,48.985001000000004,46.353621999999994,1991000,0.360001000000004
