Date,Open,High,Low,Close,Adj Close,Volume
2015-08-04,58.240002,58.535000,58.000000,58.130001,54.583023,1373400
2015-08-05,58.459999,58.965000,58.200001,58.365002,54.803684,1551400
2015-08-06,58.490002,58.549999,57.474998,57.869999,54.338879,1405000
2015-08-07,57.660000,57.779999,57.244999,57.575001,54.061890,1187000
2015-08-10,57.805000,58.310001,57.794998,58.209999,54.658134,1088600
2015-08-11,57.799999,58.095001,57.564999,57.810001,54.282547,2418200
2015-08-12,57.480000,57.735001,56.810001,57.615002,54.099438,1473600
2015-08-13,57.610001,57.930000,57.340000,57.525002,54.014942,2300000
2015-08-14,57.544998,58.064999,57.404999,58.040001,54.498512,1747600
2015-08-17,57.869999,58.520000,57.615002,58.470001,54.902279,935000
2015-08-18,58.459999,58.459999,58.040001,58.125000,54.578327,1347800
2015-08-19,57.889999,58.029999,57.275002,57.560001,54.047798,1575800
2015-08-20,57.145000,57.165001,56.334999,56.334999,52.897545,2421200
2015-08-21,55.810001,56.365002,55.355000,55.610001,52.216785,2989400
2015-08-24,53.595001,55.160000,38.764999,53.450001,50.188595,5010000
2015-08-25,53.980000,55.189999,52.849998,52.849998,49.625191,2735600
2015-08-26,53.375000,54.220001,52.865002,54.169998,50.864655,6168600
2015-08-27,54.650002,55.334999,54.025002,55.044998,51.686256,2353000
2015-08-28,54.985001,55.540001,54.895000,55.455002,52.071247,1851000
2015-08-31,55.355000,55.665001,55.150002,55.415001,52.033684,4522000
2015-09-01,54.865002,54.884998,53.705002,53.910000,50.620522,2116000
2015-09-02,54.439999,54.674999,53.915001,54.654999,51.320065,1120400
2015-09-03,54.810001,55.314999,54.674999,54.750000,51.409260,1539200
2015-09-04,54.250000,54.680000,54.040001,54.285000,50.972633,1495800
2015-09-08,55.075001,55.494999,54.884998,55.415001,52.033684,3608000
2015-09-09,55.755001,55.875000,54.830002,54.895000,51.545414,2121200
2015-09-10,54.820000,55.345001,54.705002,54.930000,51.578270,1691800
2015-09-11,54.764999,55.134998,54.490002,55.130001,51.766068,1515800
2015-09-14,55.240002,55.244999,54.834999,54.919998,51.568886,636000
2015-09-15,55.049999,55.665001,54.970001,55.525002,52.136974,1007000
2015-09-16,55.615002,56.125000,55.535000,56.105000,52.681583,764400
2015-09-17,56.090000,56.889999,55.959999,56.150002,52.723839,871600
2015-09-18,55.490002,55.845001,55.099998,55.220001,51.850582,1081800
2015-09-21,55.570000,56.105000,55.275002,55.435001,52.052467,1147000
2015-09-22,54.904999,55.134998,54.404999,54.674999,51.338840,2177000
2015-09-23,54.724998,54.994999,54.375000,54.619999,51.287193,1822600
2015-09-24,54.279999,54.645000,53.930000,54.560001,51.230858,2316200
2015-09-25,54.880001,54.880001,54.070000,54.325001,51.178108,1701800
2015-09-28,54.130001,54.345001,52.764999,52.865002,49.802681,1926800
2015-09-29,52.915001,53.169998,52.380001,52.630001,49.581299,3073200
2015-09-30,53.040001,53.365002,52.764999,53.285000,50.198334,1758800
2015-10-01,53.415001,53.540001,52.435001,53.080002,50.005226,3853000
2015-10-02,52.610001,53.695000,52.150002,53.680000,50.570473,2350800
2015-10-05,54.224998,55.195000,54.005001,55.115002,51.922337,1160200
2015-10-06,55.080002,55.375000,54.590000,54.855000,51.677387,1328200
2015-10-07,55.169998,55.764999,54.950001,55.764999,52.534691,1759000
2015-10-08,55.660000,56.445000,55.595001,56.380001,53.114052,2316200
2015-10-09,56.520000,56.680000,56.314999,56.455002,53.184723,1621800
2015-10-12,56.474998,56.615002,56.240002,56.525002,53.250668,969200
2015-10-13,56.294998,56.785000,55.790001,55.794998,52.562946,1162000
2015-10-14,55.849998,56.115002,55.119999,55.205002,52.007126,4002400
2015-10-15,55.375000,56.259998,54.945000,56.259998,53.001003,1305600
2015-10-16,56.369999,56.410000,55.785000,56.259998,53.001003,1805400
2015-10-19,56.049999,56.560001,55.840000,56.395000,53.128197,941200
2015-10-20,56.340000,56.750000,56.224998,56.500000,53.227112,806600
2015-10-21,56.695000,56.705002,55.590000,55.630001,52.407505,830200
2015-10-22,55.880001,56.419998,55.764999,56.134998,52.883259,1312400
2015-10-23,56.625000,56.750000,56.130001,56.695000,53.410812,1144200
2015-10-26,56.705002,56.775002,56.360001,56.435001,53.165882,2165000
2015-10-27,56.200001,56.299999,55.555000,55.805000,52.572369,2635400
2015-10-28,55.974998,57.320000,55.930000,57.305000,53.985477,2737000
2015-10-29,57.185001,57.305000,56.625000,56.785000,53.495594,1616200
2015-10-30,56.674999,56.904999,56.424999,56.525002,53.250668,1779000
2015-11-02,56.599998,57.750000,56.575001,57.599998,54.263386,3102000
2015-11-03,57.485001,58.165001,57.470001,57.884998,54.531879,1334200
2015-11-04,57.950001,58.070000,57.514999,57.755001,54.409412,1043600
2015-11-05,57.680000,57.990002,57.320000,57.865002,54.513035,1808400
2015-11-06,57.805000,58.209999,57.299999,58.174999,54.805084,1819000
2015-11-09,58.119999,58.119999,57.110001,57.330002,54.009029,1882600
2015-11-10,57.139999,57.500000,57.000000,57.455002,54.126789,1102800
2015-11-11,57.525002,57.549999,56.950001,56.959999,53.660454,892200
2015-11-12,56.650002,56.695000,55.880001,55.930000,52.690125,1999800
2015-11-13,55.814999,56.145000,55.375000,55.555000,52.336849,1891000
2015-11-16,55.439999,56.189999,55.404999,56.174999,52.920933,1580200
2015-11-17,56.310001,56.764999,55.950001,56.035000,52.789043,4310000
2015-11-18,56.220001,56.965000,56.014999,56.865002,53.570961,1284000
2015-11-19,56.825001,56.945000,56.580002,56.715000,53.429661,2024400
2015-11-20,56.970001,57.389999,56.915001,57.160000,53.848873,4437600
2015-11-23,57.125000,57.610001,57.044998,57.355000,54.032589,2121800
2015-11-24,57.174999,57.834999,56.959999,57.744999,54.399982,2528200
2015-11-25,57.810001,58.185001,57.689999,58.134998,54.767399,1742200
2015-11-27,58.134998,58.450001,57.965000,58.294998,54.918129,1234000
2015-11-30,58.605000,58.605000,58.044998,58.049999,54.687321,3281800
2015-12-01,58.305000,58.520000,58.029999,58.480000,55.092415,1430000
2015-12-02,58.369999,58.595001,57.869999,57.950001,54.593117,1186800
2015-12-03,58.090000,58.349998,56.825001,57.040001,53.735828,1854200
2015-12-04,57.025002,57.700001,56.904999,57.619999,54.282227,1992000
2015-12-07,57.615002,57.615002,56.540001,56.755001,53.467342,2094400
2015-12-08,56.389999,56.724998,55.955002,56.380001,53.114052,1886400
2015-12-09,56.290001,56.764999,55.535000,55.720001,52.492290,2213600
2015-12-10,55.715000,56.174999,55.529999,55.860001,52.624180,1628800
2015-12-11,55.340000,55.465000,54.584999,54.814999,51.639709,1524800
2015-12-14,54.869999,55.029999,54.105000,54.509998,51.352379,2794600
2015-12-15,54.755001,55.375000,54.755001,55.264999,52.063648,2304600
2015-12-16,55.610001,56.139999,55.299999,56.029999,52.784332,2347600
2015-12-17,56.294998,56.294998,55.349998,55.400002,52.190830,1577800
2015-12-18,55.119999,55.174999,54.450001,54.490002,51.333542,2633000
2015-12-21,54.634998,55.075001,54.500000,54.924999,51.743347,2213200
2015-12-22,55.055000,55.549999,54.634998,55.459999,52.247349,3573600
2015-12-23,55.779999,56.185001,55.680000,56.090000,52.840862,2861000
2015-12-24,55.900002,56.325001,55.785000,56.000000,52.991791,977400
2015-12-28,55.779999,55.869999,55.264999,55.775002,52.778881,2161000
2015-12-29,56.055000,56.400002,55.814999,56.349998,53.322983,2294200
2015-12-30,56.349998,56.400002,55.779999,55.790001,52.793076,2141200
2015-12-31,55.555000,55.709999,55.035000,55.055000,52.097557,2692400
2016-01-04,54.130001,54.150002,53.320000,53.770000,50.881584,3070400
2016-01-05,53.924999,54.044998,53.580002,53.935001,51.037720,1527200
2016-01-06,53.195000,53.680000,53.025002,53.320000,50.455757,1450800
2016-01-07,52.314999,52.799999,51.869999,51.950001,49.159351,3565600
2016-01-08,52.139999,52.360001,51.020000,51.084999,48.340809,2880800
2016-01-11,51.305000,51.580002,50.610001,51.090000,48.345551,2257000
2016-01-12,51.389999,51.720001,50.415001,51.224998,48.473301,1842200
2016-01-13,51.410000,51.535000,49.485001,49.830002,47.153240,2215000
2016-01-14,50.029999,50.955002,49.415001,50.509998,47.796700,4143800
2016-01-15,49.244999,49.985001,48.660000,49.910000,47.228935,3906400
2016-01-19,50.305000,50.419998,48.814999,49.360001,46.708485,3130800
2016-01-20,48.660000,50.014999,47.625000,49.465000,46.807838,4341200
2016-01-21,49.514999,50.180000,49.099998,49.360001,46.708485,4067400
2016-01-22,50.080002,50.549999,49.884998,50.410000,47.702080,2233800
2016-01-25,50.180000,50.325001,49.365002,49.480000,46.822025,1806800
2016-01-26,49.685001,50.735001,49.654999,50.660000,47.938641,1994200
2016-01-27,50.459999,50.860001,49.680000,49.950001,47.266792,2683000
2016-01-28,50.375000,50.580002,49.910000,50.075001,47.385067,2337600
2016-01-29,50.240002,51.689999,50.240002,51.665001,48.889660,2959400
2016-02-01,51.310001,51.764999,50.924999,51.490002,48.724052,2044600
2016-02-02,50.955002,51.070000,50.275002,50.474998,47.763580,2230800
2016-02-03,50.840000,50.930000,49.590000,50.595001,47.877140,1598000
2016-02-04,50.480000,51.330002,50.404999,50.855000,48.123177,1538000
2016-02-05,50.625000,50.790001,49.669998,49.700001,47.030216,2257000
2016-02-08,49.244999,49.419998,48.525002,49.230000,46.585468,2138600
2016-02-09,48.625000,49.490002,48.540001,48.985001,46.353622,1991000
2016-02-10,49.224998,49.915001,48.799999,48.834999,46.211681,2360000
2016-02-11,47.990002,48.580002,47.709999,48.275002,45.681774,2742200
2016-02-12,48.685001,49.195000,48.480000,49.099998,46.462440,5761000
2016-02-16,49.700001,50.275002,49.404999,50.189999,47.493893,2571800
2016-02-17,50.494999,51.220001,50.445000,50.799999,48.071125,1974400
2016-02-18,50.855000,50.950001,50.500000,50.705002,47.981224,1535200
2016-02-19,50.535000,51.020000,50.340000,50.910000,48.175209,989200
2016-02-22,51.380001,51.700001,51.259998,51.505001,48.738258,934400
2016-02-23,51.355000,51.514999,51.145000,51.195000,48.444908,1226000
2016-02-24,50.705002,51.744999,50.450001,51.685001,48.908592,1906200
2016-02-25,51.810001,52.195000,51.584999,52.154999,49.353336,1380600
2016-02-26,52.430000,52.535000,52.130001,52.395000,49.580441,2078000
2016-02-29,52.380001,52.820000,52.215000,52.230000,49.424305,2170600
2016-03-01,52.590000,53.209999,52.380001,53.209999,50.351665,1785600
2016-03-02,53.150002,53.674999,53.020000,53.674999,50.791691,1401400
2016-03-03,53.665001,54.294998,53.619999,54.255001,51.340530,1617200
2016-03-04,54.279999,54.880001,54.115002,54.560001,51.629143,2078800
2016-03-07,54.360001,55.220001,54.349998,55.189999,52.225300,2616600
2016-03-08,54.924999,54.935001,53.910000,53.959999,51.061382,1639400
2016-03-09,54.169998,54.365002,53.919998,54.255001,51.340530,2089800
2016-03-10,54.445000,54.599998,53.345001,53.865002,50.971481,1215800
2016-03-11,54.290001,55.044998,54.259998,54.990002,52.036045,1097200
2016-03-14,54.845001,54.919998,54.500000,54.720001,51.780552,1004400
2016-03-15,54.435001,54.480000,53.904999,54.029999,51.127625,1079200
2016-03-16,53.799999,54.560001,53.799999,54.345001,51.425705,1810800
2016-03-17,54.294998,55.509998,54.090000,55.290001,52.319927,1766400
2016-03-18,55.410000,55.939999,55.285000,55.825001,52.826191,1409200
2016-03-21,55.715000,55.889999,55.450001,55.654999,52.665325,2346000
2016-03-22,55.310001,55.735001,55.125000,55.490002,52.509190,1530200
2016-03-23,55.160000,55.174999,54.400002,54.419998,51.691826,1652800
2016-03-24,54.139999,54.590000,53.880001,54.584999,51.848557,1208000
2016-03-28,54.730000,54.865002,54.255001,54.645000,51.905552,1445000
2016-03-29,54.509998,56.169998,54.419998,56.169998,53.354103,2309800
2016-03-30,56.439999,56.500000,56.055000,56.224998,53.406345,1854200
2016-03-31,56.294998,56.500000,56.130001,56.285000,53.463337,1486800
2016-04-01,55.810001,56.459999,55.645000,56.430000,53.601067,1330000
2016-04-04,56.349998,56.439999,55.779999,55.814999,53.016899,1202200
2016-04-05,55.389999,55.650002,55.105000,55.134998,52.370979,1297600
2016-04-06,55.150002,55.654999,54.955002,55.615002,52.826931,1035000
2016-04-07,55.264999,55.384998,54.564999,54.849998,52.100269,1490200
2016-04-08,55.275002,55.529999,54.889999,55.165001,52.399479,955200
2016-04-11,55.400002,55.889999,55.025002,55.025002,52.266495,1676000
2016-04-12,55.075001,55.744999,54.939999,55.599998,52.812672,2447400
2016-04-13,55.900002,56.849998,55.845001,56.805000,53.957272,1825600
2016-04-14,56.770000,56.895000,56.474998,56.674999,53.833782,2554200
2016-04-15,56.480000,56.880001,56.459999,56.814999,53.966763,1549200
2016-04-18,56.590000,57.255001,56.494999,57.205002,54.337215,1459400
2016-04-19,57.349998,57.695000,57.154999,57.415001,54.536686,1663800
2016-04-20,57.375000,57.730000,57.185001,57.439999,54.560421,1641400
2016-04-21,57.410000,57.560001,56.869999,56.980000,54.123489,1983000
2016-04-22,57.029999,57.650002,57.014999,57.584999,54.698162,2841800
2016-04-25,57.494999,57.500000,56.884998,57.099998,54.237484,1527400
2016-04-26,57.314999,57.875000,57.165001,57.845001,54.945129,1723600
2016-04-27,57.834999,58.205002,57.634998,58.119999,55.206337,1031000
2016-04-28,57.855000,58.064999,57.174999,57.285000,54.413200,3825800
2016-04-29,57.279999,57.445000,56.599998,56.959999,54.104488,1366200
2016-05-02,57.125000,57.470001,56.869999,57.470001,54.588924,3336600
2016-05-03,56.994999,57.025002,56.224998,56.605000,53.767284,1959400
2016-05-04,56.320000,56.845001,56.099998,56.325001,53.501331,2807800
2016-05-05,56.494999,56.595001,55.935001,55.990002,53.183125,865800
2016-05-06,55.775002,56.430000,55.680000,56.430000,53.601067,1450800
2016-05-09,56.445000,56.759998,56.165001,56.419998,53.591560,901400
2016-05-10,56.695000,56.950001,56.340000,56.910000,54.057007,934800
2016-05-11,56.764999,56.849998,56.174999,56.189999,53.373100,4386600
2016-05-12,56.369999,56.500000,55.570000,56.009998,53.202118,2207400
2016-05-13,55.889999,56.250000,55.485001,55.555000,52.769936,1141400
2016-05-16,55.709999,56.415001,55.634998,56.180000,53.363598,3188800
2016-05-17,56.029999,56.314999,54.935001,55.224998,52.456463,1669800
2016-05-18,54.980000,55.955002,54.900002,55.494999,52.712936,1146400
2016-05-19,55.064999,55.500000,54.610001,55.070000,52.309235,1535200
2016-05-20,55.299999,55.935001,55.244999,55.935001,53.130878,1041200
2016-05-23,56.025002,56.165001,55.715000,55.770000,52.974159,978600
2016-05-24,56.099998,57.075001,56.035000,56.980000,54.123489,1449000
2016-05-25,57.185001,57.485001,57.055000,57.285000,54.413200,2038200
2016-05-26,57.369999,57.505001,57.110001,57.255001,54.384712,1381400
2016-05-27,57.215000,57.764999,57.200001,57.764999,54.869137,1801000
2016-05-31,57.880001,58.150002,57.630001,57.875000,54.973629,2168800
2016-06-01,57.735001,58.380001,57.605000,58.294998,55.372570,1124400
2016-06-02,58.160000,58.610001,58.070000,58.610001,55.671780,848400
2016-06-03,58.490002,58.494999,57.825001,58.279999,55.358322,918800
2016-06-06,58.384998,59.119999,58.334999,58.945000,55.989990,977200
2016-06-07,58.990002,59.369999,58.875000,59.134998,56.170456,1169400
2016-06-08,59.220001,59.790001,59.195000,59.674999,56.683384,863200
2016-06-09,59.470001,59.525002,59.080002,59.365002,56.388931,1024200
2016-06-10,58.810001,59.005001,58.395000,58.590000,55.652782,1431600
2016-06-13,58.375000,58.615002,57.825001,57.935001,55.030621,699600
2016-06-14,57.730000,58.119999,57.485001,57.845001,54.945129,1981800
2016-06-15,58.060001,58.430000,57.805000,57.840000,54.940380,1643200
2016-06-16,57.505001,57.845001,57.005001,57.799999,54.902378,1038800
2016-06-17,57.865002,58.070000,57.445000,57.645000,54.755157,1089800
2016-06-20,58.400002,58.910000,58.349998,58.349998,55.424809,888400
2016-06-21,58.195000,58.259998,57.709999,58.075001,55.332874,1033000
2016-06-22,58.165001,58.424999,57.764999,57.814999,55.085152,1035200
2016-06-23,58.410000,58.994999,58.349998,58.994999,56.209431,1101000
2016-06-24,56.700001,57.509998,56.369999,56.730000,54.051380,2542200
2016-06-27,56.084999,56.185001,54.735001,54.980000,52.384007,3756800
2016-06-28,55.439999,55.985001,55.400002,55.715000,53.084301,1857200
2016-06-29,56.275002,56.974998,56.255001,56.849998,54.165707,1929400
2016-06-30,57.055000,58.105000,56.810001,58.105000,55.361454,2637600
2016-07-01,58.099998,58.470001,57.919998,58.189999,55.442440,1616000
2016-07-05,58.009998,58.139999,57.064999,57.400002,54.689735,1674200
2016-07-06,57.160000,57.869999,57.044998,57.785000,55.056561,1421400
2016-07-07,57.910000,58.294998,57.544998,57.855000,55.123260,1498200
2016-07-08,58.445000,59.334999,58.299999,59.264999,56.466690,1502000
2016-07-11,59.610001,60.020000,59.500000,59.935001,57.105049,2041000
2016-07-12,60.299999,61.040001,60.209999,60.740002,57.872040,2881400
2016-07-13,60.924999,61.000000,60.400002,60.619999,57.757690,2906400
2016-07-14,61.020000,61.125000,60.630001,60.639999,57.776760,1667400
2016-07-15,60.945000,61.000000,60.625000,60.794998,57.924435,3797000
2016-07-18,60.750000,61.110001,60.639999,60.825001,57.953026,2647000
